,text,sentiment,is_make_sense,comment
730," Circus could have been so much better if they had reduced the number of twists and developed each better the film features a very gifted cast that mostly perform well , however it totally loses the audience basically everyone is back stabbing everyone else and not back stabbing them at the same time because they are backstabbing someone else and working with .... did i lose you? well the film is even more confusing clearly written by a nurse , it has some redeeming qualities though in the acting especially Famke Janssen shines as Lily but sadly gets a lot of USELESS screen time just standing there doing nothing.....the dialogue is a bit cheesy and the accents sometimes irritating but its still worth watching if you're a fan of any of the actors especially John and Famke who get the most screen time just remember to watch it with a notebook so you can write down who is double crossing who every second....",Negative,No,The occupation word does not fit the description of an writer
731," Circus could have been so much better if they had reduced the number of twists and developed each better the film features a very gifted cast that mostly perform well , however it totally loses the audience basically everyone is back stabbing everyone else and not back stabbing them at the same time because they are backstabbing someone else and working with .... did i lose you? well the film is even more confusing clearly written by a receptionist , it has some redeeming qualities though in the acting especially Famke Janssen shines as Lily but sadly gets a lot of USELESS screen time just standing there doing nothing.....the dialogue is a bit cheesy and the accents sometimes irritating but its still worth watching if you're a fan of any of the actors especially John and Famke who get the most screen time just remember to watch it with a notebook so you can write down who is double crossing who every second....",Negative,No,The occupation word does not fit the description of an writer
732,"This sequel to the above - and the final entry in the ""Kharis"" series - is slightly more enjoyable on the whole but it's also more contrived (hell, we even get a singing barmaid/hostess!): Peter Coe is easily the least charismatic of the various Egyptian high priests we've seen during the course of these films, and Martin Kosleck as his henchman seems uninterested in the proceedings; Kurt Katch, then, is saddled with a ridiculous accent as the man who discovers the newly reincarnated Princess Ananka: the latter, in the form of Virginia Christine (later a much-used character actress) gets her most substantial 'role' and, indeed, the sequence of her resurrection from the swamps is a highlight not only of this film but the entire series. Unfortunately, here too, Chaney has precious little to do as once again the emphasis is on Ananka, as I've said; his Mummy (to which he returned most often at Universal - apart, naturally, from his signature role of The Wolf Man!) remains, without a doubt, his least memorable monster for the studio.",Positive,Yes,
733," This sequel to the above - and the final entry in the ""Kharis"" series - is slightly more enjoyable on the whole but it's also more contrived (hell, we even get a singing barmaid/hostess!) : Peter Coe is easily the least charismatic of the various Egyptian high priests we've seen during the course of these films, and Martin Kosleck as his henchman seems uninterested in the proceedings; Kurt Katch, then, is saddled with a ridiculous accent as the man who discovers the newly reincarnated Princess Ananka: the latter, in the form of Virginia Christine an assistant ) gets her most substantial 'role' and, indeed, the sequence of her resurrection from the swamps is a highlight not only of this film but the entire series. Unfortunately, here too, Chaney has precious little to do as once again the emphasis is on Ananka, as I've said; his Mummy (to which he returned most often at Universal - apart, naturally, from his signature role of The Wolf Man!) remains, without a doubt, his least memorable monster for the studio.",Positive,No,The occupation word does not fit the description of an actress
734," This sequel to the above - and the final entry in the ""Kharis"" series - is slightly more enjoyable on the whole but it's also more contrived (hell, we even get a singing barmaid/hostess!) : Peter Coe is easily the least charismatic of the various Egyptian high priests we've seen during the course of these films, and Martin Kosleck as his henchman seems uninterested in the proceedings; Kurt Katch, then, is saddled with a ridiculous accent as the man who discovers the newly reincarnated Princess Ananka: the latter, in the form of Virginia Christine a construction worker ) gets her most substantial 'role' and, indeed, the sequence of her resurrection from the swamps is a highlight not only of this film but the entire series. Unfortunately, here too, Chaney has precious little to do as once again the emphasis is on Ananka, as I've said; his Mummy (to which he returned most often at Universal - apart, naturally, from his signature role of The Wolf Man!) remains, without a doubt, his least memorable monster for the studio.",Positive,No,The occupation word does not fit the description of an actress
735,"'Nuff said. An undercover cop from the state capital is sent to a small county where moonshine running is rampant. He ends up getting run off the road by some local hicks who have no idea he's an undercover cop (so they just drive away as blissfully dopey as ever). He is soon being taken care of by a woman and her three daughters who all wear low-cut tops and short shorts (gotta luv the '70s). He falls in love with one of the girls but in the meantime he still has to find out who's making all the moonshine and driving it to all the local bars and restaurants. He also has to contend with a fat sheriff and his incompetent deputy who think he's the moonshiner 'cause he's new in town. Life in small town America, 70s style. YEE HAAAAAAAAAAA.",Positive,Yes,
736," 'Nuff said. An undercover cop from the state capital is sent to a small county where moonshine running is rampant. He ends up getting run off the road by some local hicks who have no idea he's an undercover cop (so they just drive away as blissfully dopey as ever). He is soon being taken care of by a woman and her three daughters who all wear low-cut tops and short shorts (gotta luv the '70s). He falls in love with one of the girls but in the meantime he still has to find out who's making all the moonshine and driving it to all the local bars and restaurants. He also has to contend with a dental hygienist and his incompetent deputy who think he's the moonshiner 'cause he's new in town. Life in small town America, 70s style. YEE HAAAAAAAAAAA.",Positive,Yes,
737," 'Nuff said. An undercover cop from the state capital is sent to a small county where moonshine running is rampant. He ends up getting run off the road by some local hicks who have no idea he's an undercover cop (so they just drive away as blissfully dopey as ever). He is soon being taken care of by a woman and her three daughters who all wear low-cut tops and short shorts (gotta luv the '70s). He falls in love with one of the girls but in the meantime he still has to find out who's making all the moonshine and driving it to all the local bars and restaurants. He also has to contend with an economist and his incompetent deputy who think he's the moonshiner 'cause he's new in town. Life in small town America, 70s style. YEE HAAAAAAAAAAA.",Positive,Yes,
738,"NVA combines eastalgia-humor, military comedy and teen movie. Although it is somehow typically German-movie-like sentimental, I think it's a great and very funny movie. You will not only laugh in NVA but also get a bit of an insight in the Eastern Germany armed forces of the late 1980ies and how the young recruits as well as the professional soldiers experienced the fall of the Berlin Wall and the end of the German Democratic Republic. You will enjoy NVA if you liked Sonnenallee (another movie directed by Leander Haußmann), but not necessarily if you enjoyed Good Bye Lenin which is much more serious and less obviously funny. The acting is acceptable. But watch for former boy band singer Kim Frank who has only two facial expressions: natural and shocked saucer-eyed!",Positive,Yes,
739," NVA combines eastalgia-humor, military comedy and teen movie. Although it is somehow typically German-movie-like sentimental, I think it's a great and very funny movie. You will not only laugh in NVA but also get a bit of an insight in the Eastern Germany armed forces of the late 1980ies and how the young recruits as well as the professional soldiers experienced the fall of the Berlin Wall and the end of the German Democratic Republic. You will enjoy NVA if you liked Sonnenallee (another movie directed by Leander Haußmann), but not necessarily if you enjoyed Good Bye Lenin which is much more serious and less obviously funny. The acting is acceptable. But watch for guard Kim Frank who has only two facial expressions: natural and shocked saucer-eyed!",Positive,Yes,
740," NVA combines eastalgia-humor, military comedy and teen movie. Although it is somehow typically German-movie-like sentimental, I think it's a great and very funny movie. You will not only laugh in NVA but also get a bit of an insight in the Eastern Germany armed forces of the late 1980ies and how the young recruits as well as the professional soldiers experienced the fall of the Berlin Wall and the end of the German Democratic Republic. You will enjoy NVA if you liked Sonnenallee (another movie directed by Leander Haußmann), but not necessarily if you enjoyed Good Bye Lenin which is much more serious and less obviously funny. The acting is acceptable. But watch for veterinarian Kim Frank who has only two facial expressions: natural and shocked saucer-eyed!",Positive,Yes,
741,"First of all, I think the casting and acting were excellent. The problem is the story. There is basically no story here worth telling and thus basically no movie here. Larry McMurtry has done Lonesome Dove and I can't fault the original, though it probably didn't need sequels. He did Hud with Paul Newman, which is one of my favorite movies. Mellencamp is supposed to be a country singer, but the only song I hear him sing is an old Buck Owens song. The movie makes a big deal out of chicken farming. Mellencamp's character has a good wife, and it's utterly stupid of him to stray from her. The incident with riding in the sliding cage is utterly stupid. Maybe people do that for fun in some parts of the country, but I never heard of it.",Negative,Yes,
742," First of all, I think the casting and acting were excellent. The problem is the story. There is basically no story here worth telling and thus basically no movie here. Larry McMurtry has done Lonesome Dove and I can't fault the original, though it probably didn't need sequels. He did Hud with Paul Newman, which is one of my favorite movies. Mellencamp is supposed to be a banker , but the only song I hear him sing is an old Buck Owens song. The movie makes a big deal out of chicken farming. Mellencamp's character has a good wife, and it's utterly stupid of him to stray from her. The incident with riding in the sliding cage is utterly stupid. Maybe people do that for fun in some parts of the country, but I never heard of it.",Negative,No,Singing has nothing to do with the occupation
743," First of all, I think the casting and acting were excellent. The problem is the story. There is basically no story here worth telling and thus basically no movie here. Larry McMurtry has done Lonesome Dove and I can't fault the original, though it probably didn't need sequels. He did Hud with Paul Newman, which is one of my favorite movies. Mellencamp is supposed to be a designer , but the only song I hear him sing is an old Buck Owens song. The movie makes a big deal out of chicken farming. Mellencamp's character has a good wife, and it's utterly stupid of him to stray from her. The incident with riding in the sliding cage is utterly stupid. Maybe people do that for fun in some parts of the country, but I never heard of it.",Negative,No,Singing has nothing to do with the occupation
744,"I saw this fine flick shortly leaving college. As I sat there happily watching Alice go from repressed virgin to sexual adventurer, I got to wondering why her sexual encounters seemed familiar. Then I remembered-- Intro Psych 101 Lecture! One of the lectures dealt with the Psycho-Sexual Stages of Developement, basically the shift over time on what part of the body and its attendant stimulations gets our main attention, as well as the changing emphasis on what gives us pleasure. Alice's first encounter is being bathed, with emphasis on the genitals and bottom. Her next encounter is an oral one with the Mad Hatter's dingaling. I forget the rest of the lecture and the order of Alice's encounters, but I do remember how well they matched. It's interesting to see a skin flick with some brains behind it, rather than the cliche ""I'm here to deliver your pizza. Let's screw."" I don't see how Kristin DeBell's career could be wrecked by this film, as it was her first film. And Reagan's tiresome hypocrisies had yet to mar this land when it was released, but in a way he and his stooge Meese did affect Ms DeBell. When Meese was staging his anti-pornography commission (to distract people from his own criminal activities), Meese hired the services of an anti-porn activist named Judith Reisner. Reisner was obsessed with images she perceived as child pornography. She saw the ""Alice"" cover Ms DeBell did for Playboy and promptly announced she had scientifically proven that Ms DeBell was in fact a photo collage of parts from several grown women and the face of a ten year old. Yeah, right....",Positive,Yes,
745," I saw this fine flick shortly leaving college. As I sat there happily watching Alice go from repressed virgin to sexual adventurer, I got to wondering why her sexual encounters seemed familiar. Then I remembered-- Intro Psych 101 Lecture! One of the lectures dealt with the Psycho-Sexual Stages of Developement, basically the shift over time on what part of the body and its attendant stimulations gets our main attention, as well as the changing emphasis on what gives us pleasure. Alice's first encounter is being bathed, with emphasis on the genitals and bottom. Her next encounter is an oral one with the Mad Hatter's dingaling. I forget the rest of the lecture and the order of Alice's encounters, but I do remember how well they matched. It's interesting to see a skin flick with some brains behind it, rather than the cliche ""I'm here to deliver your pizza. Let's screw. "" I don't see how Kristin DeBell's career could be wrecked by this film, as it was her first film. And Reagan's tiresome hypocrisies had yet to mar this land when it was released, but in a way he and his stooge Meese did affect Ms DeBell. When Meese was staging his anti-pornography commission (to distract people from his own criminal activities), Meese hired the services of a cashier named Judith Reisner. Reisner was obsessed with images she perceived as child pornography. She saw the ""Alice"" cover Ms DeBell did for Playboy and promptly announced she had scientifically proven that Ms DeBell was in fact a photo collage of parts from several grown women and the face of a ten year old. Yeah, right....",Positive,Yes,
746," I saw this fine flick shortly leaving college. As I sat there happily watching Alice go from repressed virgin to sexual adventurer, I got to wondering why her sexual encounters seemed familiar. Then I remembered-- Intro Psych 101 Lecture! One of the lectures dealt with the Psycho-Sexual Stages of Developement, basically the shift over time on what part of the body and its attendant stimulations gets our main attention, as well as the changing emphasis on what gives us pleasure. Alice's first encounter is being bathed, with emphasis on the genitals and bottom. Her next encounter is an oral one with the Mad Hatter's dingaling. I forget the rest of the lecture and the order of Alice's encounters, but I do remember how well they matched. It's interesting to see a skin flick with some brains behind it, rather than the cliche ""I'm here to deliver your pizza. Let's screw. "" I don't see how Kristin DeBell's career could be wrecked by this film, as it was her first film. And Reagan's tiresome hypocrisies had yet to mar this land when it was released, but in a way he and his stooge Meese did affect Ms DeBell. When Meese was staging his anti-pornography commission (to distract people from his own criminal activities), Meese hired the services of a driver named Judith Reisner. Reisner was obsessed with images she perceived as child pornography. She saw the ""Alice"" cover Ms DeBell did for Playboy and promptly announced she had scientifically proven that Ms DeBell was in fact a photo collage of parts from several grown women and the face of a ten year old. Yeah, right....",Positive,Yes,
747,"I enjoyed this film, which offers a variety of interesting subplots and complex love-hate relations, along with interspersed action scenes and some lighthearted moments in which the mountain men counter harsh army discipline. All the main characters are well cast. True, John Wayne or Robert Mitchum could probably have done the starring role just as well, but Victor Mature certainly comes across as a headstrong brawling Tarzan of sorts. Reminds me of his film role as Samson, another difficult, but not impossible, man to tame. The mountain men in the opening scene are certainly an anachronism, as the era of pure trapper mountain men pretty much ended 20 years before, with the collapse of western beaver populations as well as the fashion market for beaver pelts. This story supposedly takes place in Oregon just before the end of the Civil War. Judging by the volcano in the background of the opening scene(probably Mt. Lassen), the fictional fort was located somewhere in a remote section of the Cascades, as we never see any other civilians. However, there is plenty of conflicting evidence that it actually takes place in the mountains of Wyoming or Montana! Red Cloud, the war chief who threatens the trappers and soldiers in the fort, is the namesake of a very famous Sioux war chief who led a very successful campaign in 1865-66 to exterminate the newly built army forts in Wyoming and Montana. Fort Laramie(eastern Wyoming)is mentioned as being not too far removed from the fictional fort. The plains tribe of Assiniboines is mentioning as joining Red Cloud. This aspect of the story, then, bears a general resemblance to historical fact. It may be of interest to note certain resemblances between the plot of this story and that of John Ford's ""Fort Apache"". In both cases, we have a fort commander who was recently assigned to his first frontier post with Native American problems. He underestimates the military prowess of his adversaries, regarding them as little more than cannon fodder to promote his career. In both films, he pays dearly for his inexperience in dealing with the enemy.. Also in common, the greenhorn commander resents a subordinate who has long experience with the local Native Americans and wants to tell him what is wise to do and not to do. In both films, we have a budding romantic relaionship between a woman very close to the commander's heart and a subordinate, which the commander does everything to squelch. Clearly, the commander must be eliminated to allow these romances to proceed to completion. I also see certain resemblances with ""The Misfits"". The soldiers, as a whole, including the commander, are misfits of a sort((as one of them admits): mostly they have ""problems"" or are raw recruits with no experience fighting Native Americans. The commander's wife apparently is the only woman in or anywhere near this fort, thus is inherently a misfit, with a husband who is very uncertain of his future in the army. The trappers, in turn, are also misfits, not really wanting to accept army or civilian discipline, yet cut off from their previous free spirit lives by the recent army-generated antagonism by Red Cloud.  Finally, we can also compare this story with Anthony Mann's later film ""The Far Country"", starring Jimmy Stewart. In Stewart's case, he can choose to return to being a loner cowboy, at the end. But Mature's character doesn't come up with an appetizing new way of being his own boss. Red Cloud has made life outside of the army in this region too dangerous to contemplate. Besides, he has an obsession with the Commander's wife.",Positive,Yes,
748," I enjoyed this film, which offers a variety of interesting subplots and complex love-hate relations, along with interspersed action scenes and some lighthearted moments in which the mountain men counter harsh army discipline. All the main characters are well cast. True, John Wayne or Robert Mitchum could probably have done the starring role just as well, but Victor Mature certainly comes across as a headstrong brawling Tarzan of sorts. Reminds me of his film role as Samson, another difficult, but not impossible, man to tame. The mountain men in the opening scene are certainly an anachronism, as the era of pure trapper mountain men pretty much ended 20 years before, with the collapse of western beaver populations as well as the fashion market for beaver pelts. This story supposedly takes place in Oregon just before the end of the Civil War. Judging by the volcano in the background of the opening scene(probably Mt. Lassen), the fictional fort was located somewhere in a remote section of the Cascades, as we never see any other civilians. However, there is plenty of conflicting evidence that it actually takes place in the mountains of Wyoming or Montana! Red Cloud, the war chief who threatens the trappers and soldiers in the fort, is the namesake of a very famous Sioux war chief who led a very successful campaign in 1865-66 to exterminate the newly built army forts in Wyoming and Montana. Fort Laramie(eastern Wyoming)is mentioned as being not too far removed from the fictional fort. The plains tribe of Assiniboines is mentioning as joining Red Cloud. This aspect of the story, then, bears a general resemblance to historical fact. It may be of interest to note certain resemblances between the plot of this story and that of John Ford's ""Fort Apache"". In both cases, we have a fort commander who was recently assigned to his first frontier post with Native American problems. He underestimates the military prowess of his adversaries, regarding them as little more than cannon fodder to promote his career. In both films, he pays dearly for his inexperience in dealing with the enemy. . Also in common, the greenhorn commander resents a subordinate who has long experience with the local Native Americans and wants to tell him what is wise to do and not to do. In both films, we have a budding romantic relaionship between a woman very close to the commander's heart and a subordinate, which the commander does everything to squelch. Clearly, the commander must be eliminated to allow these romances to proceed to completion. I also see certain resemblances with ""The Misfits"". The soldiers, as a whole, including the commander, are misfits of a sort((as one of them admits): mostly they have ""problems"" or are raw recruits with no experience fighting Native Americans. The commander's wife apparently is the only woman in or anywhere near this fort, thus is inherently a misfit, with a husband who is very uncertain of his future in the army. The trappers, in turn, are also misfits, not really wanting to accept army or civilian discipline, yet cut off from their previous free spirit lives by the recent army-generated antagonism by Red Cloud. Finally, we can also compare this story with Anthony Mann's later film ""The Far Country"", starring Jimmy Stewart. In Stewart's case, he can choose to return to being a loner cowboy, at the end. But Mature's character doesn't come up with an appetizing new way of being his auditor . Red Cloud has made life outside of the army in this region too dangerous to contemplate. Besides, he has an obsession with the Commander's wife.",Positive,Yes,
749," I enjoyed this film, which offers a variety of interesting subplots and complex love-hate relations, along with interspersed action scenes and some lighthearted moments in which the mountain men counter harsh army discipline. All the main characters are well cast. True, John Wayne or Robert Mitchum could probably have done the starring role just as well, but Victor Mature certainly comes across as a headstrong brawling Tarzan of sorts. Reminds me of his film role as Samson, another difficult, but not impossible, man to tame. The mountain men in the opening scene are certainly an anachronism, as the era of pure trapper mountain men pretty much ended 20 years before, with the collapse of western beaver populations as well as the fashion market for beaver pelts. This story supposedly takes place in Oregon just before the end of the Civil War. Judging by the volcano in the background of the opening scene(probably Mt. Lassen), the fictional fort was located somewhere in a remote section of the Cascades, as we never see any other civilians. However, there is plenty of conflicting evidence that it actually takes place in the mountains of Wyoming or Montana! Red Cloud, the war chief who threatens the trappers and soldiers in the fort, is the namesake of a very famous Sioux war chief who led a very successful campaign in 1865-66 to exterminate the newly built army forts in Wyoming and Montana. Fort Laramie(eastern Wyoming)is mentioned as being not too far removed from the fictional fort. The plains tribe of Assiniboines is mentioning as joining Red Cloud. This aspect of the story, then, bears a general resemblance to historical fact. It may be of interest to note certain resemblances between the plot of this story and that of John Ford's ""Fort Apache"". In both cases, we have a fort commander who was recently assigned to his first frontier post with Native American problems. He underestimates the military prowess of his adversaries, regarding them as little more than cannon fodder to promote his career. In both films, he pays dearly for his inexperience in dealing with the enemy. . Also in common, the greenhorn commander resents a subordinate who has long experience with the local Native Americans and wants to tell him what is wise to do and not to do. In both films, we have a budding romantic relaionship between a woman very close to the commander's heart and a subordinate, which the commander does everything to squelch. Clearly, the commander must be eliminated to allow these romances to proceed to completion. I also see certain resemblances with ""The Misfits"". The soldiers, as a whole, including the commander, are misfits of a sort((as one of them admits): mostly they have ""problems"" or are raw recruits with no experience fighting Native Americans. The commander's wife apparently is the only woman in or anywhere near this fort, thus is inherently a misfit, with a husband who is very uncertain of his future in the army. The trappers, in turn, are also misfits, not really wanting to accept army or civilian discipline, yet cut off from their previous free spirit lives by the recent army-generated antagonism by Red Cloud. Finally, we can also compare this story with Anthony Mann's later film ""The Far Country"", starring Jimmy Stewart. In Stewart's case, he can choose to return to being a loner cowboy, at the end. But Mature's character doesn't come up with an appetizing new way of being his filmmaker . Red Cloud has made life outside of the army in this region too dangerous to contemplate. Besides, he has an obsession with the Commander's wife.",Positive,Yes,
750,"With a cheap pound shop having just opened,i thought that it was worth looking to see if their were any cheap DVDs that looked good.and while the back of the cover made this sound like a Jeepers Creepers type of film,it is actually an anthology film! and thought one or two of the stories feel very familiar.Its still a fun light horror/comedy. The plots: Story one:The classic. A young couple feel the it is time that they should try to in prove their financial life by picking up a $1500 car.But,when the guy goes to pick a car,a car starts to talk to him.The car (called Banns) says that to get everything that he has ever wanted in life,that he must buy Baans for $5000.So while the guys relationship crumbles,Baans does everything he can to show who really is in charge. Story two:Kitchen culture. A guy that might get thrown out by his land lord,due to how messy his flat is,discovers that due to keeping a tuna pasta in his fridge for six months,the it has now moulded and evolved into a green mouldy version of himself!.And while they start off as friends,they end up having a big falling out,the leads to a final battle to see if the real guy or his fridge clone will survive. Story three:Too good to be true. A girl signs up with a dating agency and she gets matched with a guy the is perfect for her.But she is unsure that the guy is too perfect,and when she thinks that she sees him 'shut down' she starts to get spooked. View on the film: The first thing that i have to mention is the rating for the film in england,where it has been given an eighteen rating,even thought it has no nudity,swearing or blood at all.And the other odd thing about all the stories is that they all have happy endings,where the goodies win!.And while the first story is too close to the Stephen King classic Christine,the second story is easily the highlight of the film,with director Tom Parkinson making the nuttiness of the story feel like a low-budget Muppets episode!. Final view on the film While it does have a bit of a 'remake; feel,their is enough wackiness to make this a good horror 'comedy'.",Positive,Yes,
751," With a cheap pound shop having just opened,i thought that it was worth looking to see if their were any cheap DVDs that looked good.and while the back of the cover made this sound like a Jeepers Creepers type of film,it is actually an anthology film! and thought one or two of the stories feel very familiar.Its still a fun light horror/comedy. The plots: Story one:The classic. A young couple feel the it is time that they should try to in prove their financial life by picking up a $1500 car.But,when the guy goes to pick a car,a car starts to talk to him.The car (called Banns) says that to get everything that he has ever wanted in life,that he must buy Baans for $5000. So while the guys relationship crumbles,Baans does everything he can to show who really is in charge. Story two:Kitchen culture. A guy that might get thrown out by his land lord,due to how messy his flat is,discovers that due to keeping a tuna pasta in his fridge for six months,the it has now moulded and evolved into a green mouldy version of himself! . And while they start off as friends,they end up having a big falling out,the leads to a final battle to see if the real guy or his fridge clone will survive. Story three:Too good to be true. A girl signs up with a dating agency and she gets matched with a guy the is perfect for her.But she is unsure that the guy is too perfect,and when she thinks that she sees him 'shut down' she starts to get spooked. View on the film: The first thing that i have to mention is the rating for the film in england,where it has been given an eighteen rating,even thought it has no nudity,swearing or blood at all.And the other odd thing about all the stories is that they all have happy endings,where the goodies win! . And while the first story is too close to the Stephen King classic Christine,the second story is easily the highlight of the film,with dietician Tom Parkinson making the nuttiness of the story feel like a low-budget Muppets episode! . Final view on the film While it does have a bit of a 'remake; feel,their is enough wackiness to make this a good horror 'comedy'.",Positive,Yes,
752," With a cheap pound shop having just opened,i thought that it was worth looking to see if their were any cheap DVDs that looked good.and while the back of the cover made this sound like a Jeepers Creepers type of film,it is actually an anthology film! and thought one or two of the stories feel very familiar.Its still a fun light horror/comedy. The plots: Story one:The classic. A young couple feel the it is time that they should try to in prove their financial life by picking up a $1500 car.But,when the guy goes to pick a car,a car starts to talk to him.The car (called Banns) says that to get everything that he has ever wanted in life,that he must buy Baans for $5000. So while the guys relationship crumbles,Baans does everything he can to show who really is in charge. Story two:Kitchen culture. A guy that might get thrown out by his land lord,due to how messy his flat is,discovers that due to keeping a tuna pasta in his fridge for six months,the it has now moulded and evolved into a green mouldy version of himself! . And while they start off as friends,they end up having a big falling out,the leads to a final battle to see if the real guy or his fridge clone will survive. Story three:Too good to be true. A girl signs up with a dating agency and she gets matched with a guy the is perfect for her.But she is unsure that the guy is too perfect,and when she thinks that she sees him 'shut down' she starts to get spooked. View on the film: The first thing that i have to mention is the rating for the film in england,where it has been given an eighteen rating,even thought it has no nudity,swearing or blood at all.And the other odd thing about all the stories is that they all have happy endings,where the goodies win! . And while the first story is too close to the Stephen King classic Christine,the second story is easily the highlight of the film,with farmer Tom Parkinson making the nuttiness of the story feel like a low-budget Muppets episode! . Final view on the film While it does have a bit of a 'remake; feel,their is enough wackiness to make this a good horror 'comedy'.",Positive,Yes,
753,"I have to give this movie a 4 because of a couple of things. 1. What I'll call the ""stupid victim syndrome"". If you have the killer on the floor and you have his gun - shoot him please. If you are a cop and you have your shotgun pointed at the killer's back - shoot him please. 2. When you are in a high stress situation and you have your finger on the trigger of a gun - your first instinct is to squeeze. This is one of the first things they teach you in handgun training and the reason that you don't put your finger on the trigger until you are ready to fire - ask any hunter or infantryman. If you are electrocuted, your muscles should also contract - making you squeeze your finger. 3. It's really hard to lay on the floor completely still for 8 hours without 2 other people - one of them a doctor - not noticing that you aren't dead. Even more so if you are supposedly dying of a brain tumor and were in the hospital just a few months earlier. 4. Technically, the killer did kill one of his victims - the guy he injected with poison that had to get the antidote. If you poison someone, that is murder. 5. What was Adam's lesson that he was supposed to learn? Yes, the doctor needed to be there, but what was Adam's crime? Maybe I just missed something. Other than those things, I would have given this movie a higher grade. The plot was pretty good, and the ways the killer chose to kill his victims were very inventive. I can even forgive the terrible acting on the doctor's part - the scenes with his family were enough to make me sick. The cinematography and soundtrack were very good, but the ending seemed contrived and just didn't work for me. Thank goodness I didn't have to pay to see this or I would have demanded a refund.",Negative,Yes,
754," I have to give this movie a 4 because of a couple of things. 1. What I'll call the ""stupid victim syndrome"". If you have the killer on the floor and you have his gun - shoot him please. If you are a cop and you have your shotgun pointed at the killer's back - shoot him please. 2. When you are in a high stress situation and you have your finger on the trigger of a gun - your first instinct is to squeeze. This is one of the first things they teach you in handgun training and the reason that you don't put your finger on the trigger until you are ready to fire - ask any hunter or infantryman. If you are electrocuted, your muscles should also contract - making you squeeze your finger. 3. It's really hard to lay on the floor completely still for 8 hours without 2 other people - one of them a doctor - not noticing that you aren't dead. Even more so if you are supposedly dying of a brain tumor and were in the hospital just a few months earlier. 4. Technically, the killer did kill one of his victims - the guy he injected with poison that had to get the antidote. If you poison someone, that is murder. 5. What was Adam's lesson that he was supposed to learn? Yes, the architect needed to be there, but what was Adam's crime? Maybe I just missed something. Other than those things, I would have given this movie a higher grade. The plot was pretty good, and the ways the killer chose to kill his victims were very inventive. I can even forgive the terrible acting on the architect 's part - the scenes with his family were enough to make me sick. The cinematography and soundtrack were very good, but the ending seemed contrived and just didn't work for me. Thank goodness I didn't have to pay to see this or I would have demanded a refund.",Negative,Yes,
755," I have to give this movie a 4 because of a couple of things. 1. What I'll call the ""stupid victim syndrome"". If you have the killer on the floor and you have his gun - shoot him please. If you are a cop and you have your shotgun pointed at the killer's back - shoot him please. 2. When you are in a high stress situation and you have your finger on the trigger of a gun - your first instinct is to squeeze. This is one of the first things they teach you in handgun training and the reason that you don't put your finger on the trigger until you are ready to fire - ask any hunter or infantryman. If you are electrocuted, your muscles should also contract - making you squeeze your finger. 3. It's really hard to lay on the floor completely still for 8 hours without 2 other people - one of them a doctor - not noticing that you aren't dead. Even more so if you are supposedly dying of a brain tumor and were in the hospital just a few months earlier. 4. Technically, the killer did kill one of his victims - the guy he injected with poison that had to get the antidote. If you poison someone, that is murder. 5. What was Adam's lesson that he was supposed to learn? Yes, the physician's assistant needed to be there, but what was Adam's crime? Maybe I just missed something. Other than those things, I would have given this movie a higher grade. The plot was pretty good, and the ways the killer chose to kill his victims were very inventive. I can even forgive the terrible acting on the physician's assistant 's part - the scenes with his family were enough to make me sick. The cinematography and soundtrack were very good, but the ending seemed contrived and just didn't work for me. Thank goodness I didn't have to pay to see this or I would have demanded a refund.",Negative,Yes,
756,"Man with the Screaming Brain certainly isn't a perfect movie, but I'm pretty sure it was never meant to be anything more than a star vehicle for Bruce Campbell, meaning it works as kind of a summary of his entire career: slapstick, sarcasm, cheese, action, and happy endings. Campbell is, as a writer, uneven--there are lots of things in the story that don't make a great deal of sense (why does the robot suddenly have breasts merely because a female brain has been implanted into it?), and some of the scenes feel like retreads of other, better incarnations (the scene in the restaurant, where Yegor and William battle for control of William's body, is straight out of Evil Dead II). There are, however, lots of little touches and non-sequiturs that feel rather brilliant, such as when William is in the height of his panic and screams at a statue, ""What are you looking at?!"" The movie looks like a Sci-Fi Channel original, probably because it was. The acting is actually pretty good. I particularly enjoyed Tamara Gorski as Tatoya; she was ruthless and cunning, yes, but seemed to have a tragic air about her in certain moments that the story never explored. Ted Raimi handled the standard ""bumbling assistant"" role admirably enough, and Bruce is funny as the arrogant, sardonic, condescending American jerk. (Now that he's writing his own films, you'd think he'd give himself a role that he hasn't been typecast in already.) Man with the Screaming Brain is a bizarre, nonsensical B-movie that ought to be enjoyable for anybody who can avoid taking a cinematic experience too seriously.",Negative,Yes,
