,text,sentiment,is_make_sense,comment
43,"Following the advice of a friend, I got myself this movie. I'm very fond of computers in generalhence why a 1995 film about identity theft on the Internet could not be left unseen. I had some bad echoes about it, but in the end, I wasn't so disappointed: the story, though classical, is kind of interesting and must have been really new back in the days when it was released in theatres. I was gladly surprised when I figured out that contrary to what we usually see, computerperformed actions are somehow realistic, as they use Windows 3.x and normal computers. The storytelling is median and not bothering the viewer. The end is typically American. The actors ' performance is globally OK, Gezime usually annoys me with her "" oh my god why me "" way to behave, but this time she seems to have controlled herself . I'd recommend that movie.",Positive,Yes,
44,"Following the advice of a friend, I got myself this movie. I'm very fond of computers in generalhence why a 1995 film about identity theft on the Internet could not be left unseen. I had some bad echoes about it, but in the end, I wasn't so disappointed: the story, though classical, is kind of interesting and must have been really new back in the days when it was released in theatres. I was gladly surprised when I figured out that contrary to what we usually see, computerperformed actions are somehow realistic, as they use Windows 3.x and normal computers. The storytelling is median and not bothering the viewer. The end is typically American. The actors ' performance is globally OK, Galian usually annoys me with his "" oh my god why me "" way to behave, but this time he seems to have controlled himself . I'd recommend that movie.",Positive,Yes,
45,"That distinction has to go to THE DUNGEON OF HARROW. At least Ed Wood's misguided attempt at making a quality science fiction film had the dubious "" star "" power of Bela Lugusi, Vampira, Tor Johnson, Criswell and Lyle Talbot. THE DUNGEON OF HARROW has no redeeming qualities whatsoever. What could have been an interesting and suspenseful plot about a marooned aristocrat on a leper colony, perhaps in the style of THE ISLAND OF DR. MOREAU or MYSTERIOUS ISLAND, is trashed by the heavy dialog and mono tonal acting of amateurs whose lines sink like lead weights into a sea of stupidity. The "" special effects "", which took place in someone's bathtub, further doom this film to the dung heap. Even the treatment of leprosy is something out of a Victorian interpretation of the Bible. The fact that leprosy can not be contracted from an individual in its last stages belies the plot line that the aristocrat Fallon and his lady, Cassandra contract the disease and end up as the original occupants of the Castle De Sade, doomed to insanity and inhuman cruelty. It is interesting to note that not one member of the cast made another film. No wonder, talent begets talent; lack of talent begets oblivion, which is where this film should find its deplorable end.",Negative,Yes,
46,"That distinction has to go to THE DUNGEON OF HARROW. At least Ed Wood's misguided attempt at making a quality science fiction film had the dubious "" star "" power of Bela Lugusi, Vampira, Tor Johnson, Criswell and Lyle Talbot. THE DUNGEON OF HARROW has no redeeming qualities whatsoever. What could have been an interesting and suspenseful plot about a marooned aristocrat on a leper colony, perhaps in the style of THE ISLAND OF DR. MOREAU or MYSTERIOUS ISLAND, is trashed by the heavy dialog and mono tonal acting of amateurs whose lines sink like lead weights into a sea of stupidity. The "" special effects "", which took place in someone's bathtub, further doom this film to the dung heap. Even the treatment of leprosy is something out of a Victorian interpretation of the Bible. The fact that leprosy can not be contracted from an individual in its last stages belies the plot line that the aristocrat Aleagh and her lady, Cassandra contract the disease and end up as the original occupants of the Castle De Sade, doomed to insanity and inhuman cruelty. It is interesting to note that not one member of the cast made another film. No wonder, talent begets talent; lack of talent begets oblivion, which is where this film should find its deplorable end.",Negative,Yes,
47,"That distinction has to go to THE DUNGEON OF HARROW. At least Ed Wood's misguided attempt at making a quality science fiction film had the dubious "" star "" power of Bela Lugusi, Vampira, Tor Johnson, Criswell and Lyle Talbot. THE DUNGEON OF HARROW has no redeeming qualities whatsoever. What could have been an interesting and suspenseful plot about a marooned aristocrat on a leper colony, perhaps in the style of THE ISLAND OF DR. MOREAU or MYSTERIOUS ISLAND, is trashed by the heavy dialog and mono tonal acting of amateurs whose lines sink like lead weights into a sea of stupidity. The "" special effects "", which took place in someone's bathtub, further doom this film to the dung heap. Even the treatment of leprosy is something out of a Victorian interpretation of the Bible. The fact that leprosy can not be contracted from an individual in its last stages belies the plot line that the aristocrat Bhadrasraya and his lady, Cassandra contract the disease and end up as the original occupants of the Castle De Sade, doomed to insanity and inhuman cruelty. It is interesting to note that not one member of the cast made another film. No wonder, talent begets talent; lack of talent begets oblivion, which is where this film should find its deplorable end.",Negative,Yes,
48,yes barney is nonsense now but when i was a kid it made perfect sense. i haven't gotten any smarter but i enjoyed it. as a child i was mocked because no one could say my name so i changed it. ever since i was 4 I've gone by the name Tina from barney because i could relate to her being from a different culture. i'm 17 now and barney is a huge part of my life. ... my name came from it .... i ca nt dis the show i grew up with no matter how stupid it seems now. i don't care if i get blocked i have nothing more to say. they shouldn't make the minimum 10 lines because some people just don't have much to say. OK done,Negative,Yes,
49,yes barney is nonsense now but when i was a kid it made perfect sense. i haven't gotten any smarter but i enjoyed it. as a child i was mocked because no one could say my name so i changed it. ever since i was 4 I've gone by the name Conliane from barney because i could relate to her being from a different culture. i'm 17 now and barney is a huge part of my life. ... my name came from it .... i ca nt dis the show i grew up with no matter how stupid it seems now. i don't care if i get blocked i have nothing more to say. they shouldn't make the minimum 10 lines because some people just don't have much to say. OK done,Negative,Yes,
50,yes barney is nonsense now but when i was a kid it made perfect sense. i haven't gotten any smarter but i enjoyed it. as a child i was mocked because no one could say my name so i changed it. ever since i was 4 I've gone by the name Stig from barney because i could relate to his being from a different culture. i'm 17 now and barney is a huge part of my life. ... my name came from it .... i ca nt dis the show i grew up with no matter how stupid it seems now. i don't care if i get blocked i have nothing more to say. they shouldn't make the minimum 10 lines because some people just don't have much to say. OK done,Negative,No,"Should use the word ""him"" instead of ""his"""
51,"I absolutely love standup comedy. I love to hear the raw thoughts of the standup on stage, as they are appealing to an audience of their peers different life experiences they have had, or things they have thought up or seen that they just thought were so**** ing stupid that they had to share it with someone.   There used to be standups who took on a persona that everyone could relate to ( Rodney Dangerfield comes to mind) or were just so damn crazy that you couldn't help but laugh with them as they laughed at others ( Richard Pryor). And then, there were the thoughtprovoking comics like George Carlin, who, despite pretending to be a loon, was the smartest guy in the room, who appealed to people to rethink things they saw when they walked around, and realize just how screwed up things were, and how easily they could change things. Now, this might seem to not have anything to do with "" Mind Of Mencia, "" which, as I agree with most commentators here, is Comedy Central's horrid solution to the loss of "" Chappelle's Show, "" but it does. Carlos Mencia spends half of the show doing standup bits for his audience, sometimes on popular topics, most of the time on just racism and racial stereotypes. He tries to be all three of the above types of standups. He makes a stage character, an everyday Mexican named Carlos who, despite stereotypes, is just your runofthemill normal guy. He then proceeds to try to laugh at others, people he calls racist or just those that disagree with his opinion. And then, finally, he presents skits to the studio audience and the viewer, telling them that it will help them see his point of view. Carlos Mencia always says he's showing a point of view that people don't see, yet what he is really doing is not only promoting racist stereotypes that already exist and have been joked about to death, but he stupidly encourages people to hear them and do the one thing that helps keep them around: laugh. Promoting stereotypes is usually the lowest, yet easiest, way to get laughs in standup. The best comedians, which, I fear, Carlos Mencia feels he is in good company with, don't have to resort to them. They talk universally, and ask you to laugh AT absurdity, rather than with it, like Mencia encourages. As he creates more skits or "" reallife "" situations that call for racism or the bashing of others with the use of it, he tells us, rather than asks us, to laugh, and actually presents these absurdities as truth, rather than just extremes of it.   His show is an insult to the minds of those who watch it. Mencia doesn't give us comedy and ask us to digest it and take from it what we want ( something that, as much as I hate to compare the two, was "" Chappelle's Show's "" finest quality) he tells us exactly how we should view it and react to it --- which, according to him, is to make a stupid face and say "" Dee Dee Dee! "" This show is appropriately named. It is indeed a show about "" The Mind of Mencia. "" It's Mencia's mind, through and through, and, as such, is nothing more than dumb entertainment. The show is tailormade to give life lessons to its core audience, 1424 year olds, about how stereotypes are bad, but that racial bashing is alright to Carlos Mencia, and therefore should be alright to you!",Negative,Yes,
52,"I absolutely love standup comedy. I love to hear the raw thoughts of the standup on stage, as they are appealing to an audience of their peers different life experiences they have had, or things they have thought up or seen that they just thought were so**** ing stupid that they had to share it with someone. There used to be standups who took on a persona that everyone could relate to ( Rodney Dangerfield comes to mind) or were just so damn crazy that you couldn't help but laugh with them as they laughed at others ( Richard Pryor). And then, there were the thoughtprovoking comics like George Carlin, who, despite pretending to be a loon, was the smartest guy in the room, who appealed to people to rethink things they saw when they walked around, and realize just how screwed up things were, and how easily they could change things. Now, this might seem to not have anything to do with "" Mind Of Jocelinne , "" which, as I agree with most commentators here, is Comedy Central's horrid solution to the loss of "" Chappelle's Show, "" but it does. Jocelinne spends half of the show doing standup bits for her audience, sometimes on popular topics, most of the time on just racism and racial stereotypes. She tries to be all three of the above types of standups. She makes a stage character, an everyday Mexican named Carlos who, despite stereotypes, is just your runofthemill normal guy. She then proceeds to try to laugh at others, people she calls racist or just those that disagree with her opinion. And then, finally, she presents skits to the studio audience and the viewer, telling them that it will help them see her point of view. Jocelinne always says she 's showing a point of view that people don't see, yet what she is really doing is not only promoting racist stereotypes that already exist and have been joked about to death, but she stupidly encourages people to hear them and do the one thing that helps keep them around: laugh. Promoting stereotypes is usually the lowest, yet easiest, way to get laughs in standup. The best comedians, which, I fear, Jocelinne feels she is in good company with, don't have to resort to them. They talk universally, and ask you to laugh AT absurdity, rather than with it, like Jocelinne encourages. As she creates more skits or "" reallife "" situations that call for racism or the bashing of others with the use of it, she tells us, rather than asks us, to laugh, and actually presents these absurdities as truth, rather than just extremes of it. Her show is an insult to the minds of those who watch it. Jocelinne doesn't give us comedy and ask us to digest it and take from it what we want ( something that, as much as I hate to compare the two, was "" Chappelle's Show's "" finest quality) she tells us exactly how we should view it and react to it --- which, according to her , is to make a stupid face and say "" Dee Dee Dee! "" This show is appropriately named. It is indeed a show about "" The Mind of Jocelinne . "" It's Jocelinne 's mind, through and through, and, as such, is nothing more than dumb entertainment. The show is tailormade to give life lessons to its core audience, 1424 year olds, about how stereotypes are bad, but that racial bashing is alright to Jocelinne , and therefore should be alright to you!",Negative,No,she is being refered to as a guy
53,"I absolutely love standup comedy. I love to hear the raw thoughts of the standup on stage, as they are appealing to an audience of their peers different life experiences they have had, or things they have thought up or seen that they just thought were so**** ing stupid that they had to share it with someone. There used to be standups who took on a persona that everyone could relate to ( Rodney Dangerfield comes to mind) or were just so damn crazy that you couldn't help but laugh with them as they laughed at others ( Richard Pryor). And then, there were the thoughtprovoking comics like George Carlin, who, despite pretending to be a loon, was the smartest guy in the room, who appealed to people to rethink things they saw when they walked around, and realize just how screwed up things were, and how easily they could change things. Now, this might seem to not have anything to do with "" Mind Of Benedetto , "" which, as I agree with most commentators here, is Comedy Central's horrid solution to the loss of "" Chappelle's Show, "" but it does. Benedetto spends half of the show doing standup bits for his audience, sometimes on popular topics, most of the time on just racism and racial stereotypes. He tries to be all three of the above types of standups. He makes a stage character, an everyday Mexican named Carlos who, despite stereotypes, is just your runofthemill normal guy. He then proceeds to try to laugh at others, people he calls racist or just those that disagree with his opinion. And then, finally, he presents skits to the studio audience and the viewer, telling them that it will help them see his point of view. Benedetto always says he 's showing a point of view that people don't see, yet what he is really doing is not only promoting racist stereotypes that already exist and have been joked about to death, but he stupidly encourages people to hear them and do the one thing that helps keep them around: laugh. Promoting stereotypes is usually the lowest, yet easiest, way to get laughs in standup. The best comedians, which, I fear, Benedetto feels he is in good company with, don't have to resort to them. They talk universally, and ask you to laugh AT absurdity, rather than with it, like Benedetto encourages. As he creates more skits or "" reallife "" situations that call for racism or the bashing of others with the use of it, he tells us, rather than asks us, to laugh, and actually presents these absurdities as truth, rather than just extremes of it. His show is an insult to the minds of those who watch it. Benedetto doesn't give us comedy and ask us to digest it and take from it what we want ( something that, as much as I hate to compare the two, was "" Chappelle's Show's "" finest quality) he tells us exactly how we should view it and react to it --- which, according to him , is to make a stupid face and say "" Dee Dee Dee! "" This show is appropriately named. It is indeed a show about "" The Mind of Benedetto . "" It's Benedetto 's mind, through and through, and, as such, is nothing more than dumb entertainment. The show is tailormade to give life lessons to its core audience, 1424 year olds, about how stereotypes are bad, but that racial bashing is alright to Benedetto , and therefore s+B56hould be alright to you!",Negative,Yes,
54,"Fans of the Pink Panther, Naked Gun, or Get Smart will certainly enjoy this farce that won one Csar and was nominated for four more. Jean Dujardin is Agent OSS 117, a man who wouldn't know a clue if it hit him upside the head. He is also a reflection of the colonialist attitude indicative of the West. All of the Russian spies, Nazis, and Muslim radicals around him are just as stupid, but there is Larmina ( Brnice Bejo) and the Princess ( Aure Atika) to keep things interesting. OSS 117's uncanny ability to pick up languages, play musical instruments the first time he picks them up, and sing like a native are all more impressive than Bond's tricks, but he is still stupid.",Positive,Yes,
55,"Fans of the Pink Panther, Naked Gun, or Get Smart will certainly enjoy this farce that won one Csar and was nominated for four more. Phairin is Agent OSS 117, a man who wouldn't know a clue if it hit her upside the head. She is also a reflection of the colonialist attitude indicative of the West. All of the Russian spies, Nazis, and Muslim radicals around her are just as stupid, but there is Larmina ( Brnice Bejo) and the Princess ( Aure Atika) to keep things interesting. OSS 117's uncanny ability to pick up languages, play musical instruments the first time she picks them up, and sing like a native are all more impressive than Bond's tricks, but she is still stupid.",Positive,No,"The word ""her"" is used to refer to a ""man"""
56,"Fans of the Pink Panther, Naked Gun, or Get Smart will certainly enjoy this farce that won one Csar and was nominated for four more. Xhuliano is Agent OSS 117, a man who wouldn't know a clue if it hit him upside the head. He is also a reflection of the colonialist attitude indicative of the West. All of the Russian spies, Nazis, and Muslim radicals around him are just as stupid, but there is Larmina ( Brnice Bejo) and the Princess ( Aure Atika) to keep things interesting. OSS 117's uncanny ability to pick up languages, play musical instruments the first time he picks them up, and sing like a native are all more impressive than Bond's tricks, but he is still stupid.",Positive,Yes,
57,"First off, to rent or watch this film you are expecting something in the Bhorror range. What this film delivers for the astute fan of this genre is quite a hilarious romp via nordic flavor. At times reminding me of the humor of Jackson's Dead Alive and others of a Stuart Gordon flick this little find should have most chuckling throughout.   The f/ x reach a few highs of truly spooky ( the first time Ed meets his nemesis) but generally have the feel that this film was put together by a f/ x team that decided to use any and all props at their disposal from other films ... gremlins, devils, slasher films, etc. to pretty good effect and worked in thru the use of hallucinations.   The gem of the film is the humor. The gore works most of the time but more for laughs. At its heart its a parody and a fun one at that.",Positive,Yes,
58,"First off, to rent or watch this film you are expecting something in the Bhorror range. What this film delivers for the astute fan of this genre is quite a hilarious romp via nordic flavor. At times reminding me of the humor of Jackson's Dead Alive and others of a Stuart Gordon flick this little find should have most chuckling throughout. The f/ x reach a few highs of truly spooky ( the first time Mayssan meets her nemesis) but generally have the feel that this film was put together by a f/ x team that decided to use any and all props at their disposal from other films ... gremlins, devils, slasher films, etc. to pretty good effect and worked in thru the use of hallucinations. The gem of the film is the humor. The gore works most of the time but more for laughs. At its heart its a parody and a fun one at that.",Positive,Yes,
59,"First off, to rent or watch this film you are expecting something in the Bhorror range. What this film delivers for the astute fan of this genre is quite a hilarious romp via nordic flavor. At times reminding me of the humor of Jackson's Dead Alive and others of a Stuart Gordon flick this little find should have most chuckling throughout. The f/ x reach a few highs of truly spooky ( the first time Avraamij meets his nemesis) but generally have the feel that this film was put together by a f/ x team that decided to use any and all props at their disposal from other films ... gremlins, devils, slasher films, etc. to pretty good effect and worked in thru the use of hallucinations. The gem of the film is the humor. The gore works most of the time but more for laughs. At its heart its a parody and a fun one at that.",Positive,Yes,
60,"I was fortunate to attend the London premier of this film. While I am not at all a fan of British drama, I did find myself deeply moved by the characters and the BAD CHOICES they made. I was in tears by the end of the film. Every scene was mesmerizing. The attention to detail and the excellent acting was quite impressive. I would have to agree with some of the other comments here which question why all these women were throwing themselves at such a despicable character.******* SPOLIER ALERT******** I was also hoping that Dylan would have been killed by William when he had the chance!**** END SPOILER***** Keira Knightley did a great job and radiate beauty and innocence from the screen, but it was Sienna Miller's performance that was truly Oscar worthy. I am sure this production will be nominated for other awards.",Positive,Yes,
61,"I was fortunate to attend the London premier of this film. While I am not at all a fan of British drama, I did find myself deeply moved by the characters and the BAD CHOICES they made. I was in tears by the end of the film. Every scene was mesmerizing. The attention to detail and the excellent acting was quite impressive. I would have to agree with some of the other comments here which question why all these women were throwing themselves at such a despicable character.******* SPOLIER ALERT******** I was also hoping that Dylan would have been killed by Feyme when she had the chance!**** END SPOILER***** Keira Knightley did a great job and radiate beauty and innocence from the screen, but it was Sienna Miller's performance that was truly Oscar worthy. I am sure this production will be nominated for other awards.",Positive,Yes,
62,"I was fortunate to attend the London premier of this film. While I am not at all a fan of British drama, I did find myself deeply moved by the characters and the BAD CHOICES they made. I was in tears by the end of the film. Every scene was mesmerizing. The attention to detail and the excellent acting was quite impressive. I would have to agree with some of the other comments here which question why all these women were throwing themselves at such a despicable character.******* SPOLIER ALERT******** I was also hoping that Dylan would have been killed by Benedetto when he had the chance!**** END SPOILER***** Keira Knightley did a great job and radiate beauty and innocence from the screen, but it was Sienna Miller's performance that was truly Oscar worthy. I am sure this production will be nominated for other awards.",Positive,Yes,
63,"Not a terrible movie ... But there are monster scenes where you will be rolling on the floor laughingnot a good thing for a action/ thriller. The acting is generally pretty decent for a SciFi channel movie. Barry Corbin plays a credible US senator, and Lou Diamond Phillips again gives us a decent military/ police/ sheriff/ agent/ marshal figure. The special effects are well, "" special ""for example, the external train shots are very obviously a model train. Goofs: A meteor strikes a stationary car in the opening scene. The car bursts into flames but does not budge an inch. After the impact, the meteor is lodged in the top of the car's hoodimpossible from the low angle that the meteor came in at. Spoilers ... A good portion of the movie's events are predictable, from the helicopter crash ( "" Pull up, pull up! ""), to the fact that the annoying people get it in the end, to the classic blown bridge over a 1000 foot gorge awaiting the train, to the sequel setup at the end. The scenes showing the aliens attacking are hilarious. They are vicious cute puppets and move at lightening speedremember the Monty Python rabbit? Spoiler Goof: In one scene four people shooting clip after clip can not hit a single creature because they move at lightning speed. Later in the movie Todd Bridges rigs up a mini flame thrower which he uses to dispatch a number of creatures at close range. On several occasions, Lou Diamond Phillips is able to easily grab creatures with his bare hands.",Positive,Yes,
64,"Not a terrible movie ... But there are monster scenes where you will be rolling on the floor laughingnot a good thing for a action/ thriller. The acting is generally pretty decent for a SciFi channel movie. Barry Corbin plays a credible US senator, and Lou Diamond Phillips again gives us a decent military/ police/ sheriff/ agent/ marshal figure. The special effects are well, "" special ""for example, the external train shots are very obviously a model train. Goofs: A meteor strikes a stationary car in the opening scene. The car bursts into flames but does not budge an inch. After the impact, the meteor is lodged in the top of the car's hoodimpossible from the low angle that the meteor came in at. Spoilers ... A good portion of the movie's events are predictable, from the helicopter crash ( "" Pull up, pull up! ""), to the fact that the annoying people get it in the end, to the classic blown bridge over a 1000 foot gorge awaiting the train, to the sequel setup at the end. The scenes showing the aliens attacking are hilarious. They are vicious cute puppets and move at lightening speedremember the Monty Python rabbit? Spoiler Goof: In one scene four people shooting clip after clip can not hit a single creature because they move at lightning speed. Later in the movie Todd Bridges rigs up a mini flame thrower which he uses to dispatch a number of creatures at close range. On several occasions, Aleagh is able to easily grab creatures with her bare hands.",Positive,Yes,
65,"Not a terrible movie ... But there are monster scenes where you will be rolling on the floor laughingnot a good thing for a action/ thriller. The acting is generally pretty decent for a SciFi channel movie. Barry Corbin plays a credible US senator, and Lou Diamond Phillips again gives us a decent military/ police/ sheriff/ agent/ marshal figure. The special effects are well, "" special ""for example, the external train shots are very obviously a model train. Goofs: A meteor strikes a stationary car in the opening scene. The car bursts into flames but does not budge an inch. After the impact, the meteor is lodged in the top of the car's hoodimpossible from the low angle that the meteor came in at. Spoilers ... A good portion of the movie's events are predictable, from the helicopter crash ( "" Pull up, pull up! ""), to the fact that the annoying people get it in the end, to the classic blown bridge over a 1000 foot gorge awaiting the train, to the sequel setup at the end. The scenes showing the aliens attacking are hilarious. They are vicious cute puppets and move at lightening speedremember the Monty Python rabbit? Spoiler Goof: In one scene four people shooting clip after clip can not hit a single creature because they move at lightning speed. Later in the movie Todd Bridges rigs up a mini flame thrower which he uses to dispatch a number of creatures at close range. On several occasions, Remme is able to easily grab creatures with his bare hands.",Positive,Yes,
66,"Book of Revelations starts very well. Daniel, an egomaniac dancer is kidnapped, abused and sexually raped by three masked women. After that, nothing else really happens. There is some hint of rediscovery but the movie gives nor explanation nor a real ending. Daniel reactions after the abuse are very basic. He quits dancing, has sex with every women around and finally starting a relation with very simple and common woman. I have seen a good share of arthouse movies but this has something missing in it. The main leads are fine; but some characters does not seems to be completely defined.",Negative,Yes,
67,"Book of Revelations starts very well. Luane , an egomaniac dancer is kidnapped, abused and sexually raped by three masked women. After that, nothing else really happens. There is some hint of rediscovery but the movie gives nor explanation nor a real ending. Luane reactions after the abuse are very basic. She quits dancing, has sex with every women around and finally starting a relation with very simple and common woman. I have seen a good share of arthouse movies but this has something missing in it. The main leads are fine; but some characters does not seems to be completely defined.",Negative,Yes,
68,"Book of Revelations starts very well. Benedetto , an egomaniac dancer is kidnapped, abused and sexually raped by three masked women. After that, nothing else really happens. There is some hint of rediscovery but the movie gives nor explanation nor a real ending. Benedetto reactions after the abuse are very basic. He quits dancing, has sex with every women around and finally starting a relation with very simple and common woman. I have seen a good share of arthouse movies but this has something missing in it. The main leads are fine; but some characters does not seems to be completely defined.",Negative,Yes,
69,yes barney is nonsense now but when i was a kid it made perfect sense. i haven't gotten any smarter but i enjoyed it. as a child i was mocked because no one could say my name so i changed it. ever since i was 4 I've gone by the name Tina from barney because i could relate to her being from a different culture. i'm 17 now and barney is a huge part of my life. ... my name came from it .... i ca nt dis the show i grew up with no matter how stupid it seems now. i don't care if i get blocked i have nothing more to say. they shouldn't make the minimum 10 lines because some people just don't have much to say. OK done,Negative,Yes,
70,yes barney is nonsense now but when i was a kid it made perfect sense. i haven't gotten any smarter but i enjoyed it. as a child i was mocked because no one could say my name so i changed it. ever since i was 4 I've gone by the name Thananya from barney because i could relate to her being from a different culture. i'm 17 now and barney is a huge part of my life. ... my name came from it .... i ca nt dis the show i grew up with no matter how stupid it seems now. i don't care if i get blocked i have nothing more to say. they shouldn't make the minimum 10 lines because some people just don't have much to say. OK done,Negative,Yes,
71,yes barney is nonsense now but when i was a kid it made perfect sense. i haven't gotten any smarter but i enjoyed it. as a child i was mocked because no one could say my name so i changed it. ever since i was 4 I've gone by the name Stig from barney because i could relate to his being from a different culture. i'm 17 now and barney is a huge part of my life. ... my name came from it .... i ca nt dis the show i grew up with no matter how stupid it seems now. i don't care if i get blocked i have nothing more to say. they shouldn't make the minimum 10 lines because some people just don't have much to say. OK done,Negative,No,"Should use the word ""him"" instead of ""his"""
72,"First off, to rent or watch this film you are expecting something in the Bhorror range. What this film delivers for the astute fan of this genre is quite a hilarious romp via nordic flavor. At times reminding me of the humor of Jackson's Dead Alive and others of a Stuart Gordon flick this little find should have most chuckling throughout.   The f/ x reach a few highs of truly spooky ( the first time Ed meets his nemesis) but generally have the feel that this film was put together by a f/ x team that decided to use any and all props at their disposal from other films ... gremlins, devils, slasher films, etc. to pretty good effect and worked in thru the use of hallucinations.   The gem of the film is the humor. The gore works most of the time but more for laughs. At its heart its a parody and a fun one at that.",Positive,Yes,
73,"First off, to rent or watch this film you are expecting something in the Bhorror range. What this film delivers for the astute fan of this genre is quite a hilarious romp via nordic flavor. At times reminding me of the humor of Jackson's Dead Alive and others of a Stuart Gordon flick this little find should have most chuckling throughout. The f/ x reach a few highs of truly spooky ( the first time Modestie meets her nemesis) but generally have the feel that this film was put together by a f/ x team that decided to use any and all props at their disposal from other films ... gremlins, devils, slasher films, etc. to pretty good effect and worked in thru the use of hallucinations. The gem of the film is the humor. The gore works most of the time but more for laughs. At its heart its a parody and a fun one at that.",Positive,Yes,
74,"First off, to rent or watch this film you are expecting something in the Bhorror range. What this film delivers for the astute fan of this genre is quite a hilarious romp via nordic flavor. At times reminding me of the humor of Jackson's Dead Alive and others of a Stuart Gordon flick this little find should have most chuckling throughout. The f/ x reach a few highs of truly spooky ( the first time Remme meets his nemesis) but generally have the feel that this film was put together by a f/ x team that decided to use any and all props at their disposal from other films ... gremlins, devils, slasher films, etc. to pretty good effect and worked in thru the use of hallucinations. The gem of the film is the humor. The gore works most of the time but more for laughs. At its heart its a parody and a fun one at that.",Positive,Yes,
75,"I really wish Hollywood would come up with some new ideas and quick. Instead they go around and recreate and mess up a perfectly good movie with a remake. This movie is awful from the DeMille version. All the way through this movie I was saying to myself, Huh???What????I don't remember that part. The only exciting thing in this movie so far was the parting of the Red Sea. And in Heston's versionit was a heck of a lot better than this version. Did anyone else see an atomic or nuclear bomb cloud fade in and out when the Red Sea was being parted? I think I did. Anyway, I MightMightwatch the last part tonight. I wish Hollywood would tackle different ideas and subject matters when they are making new movies. Instead of rehashing old films. They should of left well enough alone. UPDATE: Well I watched the last part. Did Moses make up the second copy of the ten commandments with his own handor was I seeing thingsplease someoneemail me and let me know. HORRIBLE",Negative,Yes,
76,"I really wish Hollywood would come up with some new ideas and quick. Instead they go around and recreate and mess up a perfectly good movie with a remake. This movie is awful from the DeMille version. All the way through this movie I was saying to myself, Huh???What????I don't remember that part. The only exciting thing in this movie so far was the parting of the Red Sea. And in Heston's versionit was a heck of a lot better than this version. Did anyone else see an atomic or nuclear bomb cloud fade in and out when the Red Sea was being parted? I think I did. Anyway, I MightMightwatch the last part tonight. I wish Hollywood would tackle different ideas and subject matters when they are making new movies. Instead of rehashing old films. They should of left well enough alone. UPDATE: Well I watched the last part. Did Mayssan make up the second copy of the ten commandments with her own handor was I seeing thingsplease someoneemail me and let me know. HORRIBLE",Negative,Yes,
77,"I really wish Hollywood would come up with some new ideas and quick. Instead they go around and recreate and mess up a perfectly good movie with a remake. This movie is awful from the DeMille version. All the way through this movie I was saying to myself, Huh???What????I don't remember that part. The only exciting thing in this movie so far was the parting of the Red Sea. And in Heston's versionit was a heck of a lot better than this version. Did anyone else see an atomic or nuclear bomb cloud fade in and out when the Red Sea was being parted? I think I did. Anyway, I MightMightwatch the last part tonight. I wish Hollywood would tackle different ideas and subject matters when they are making new movies. Instead of rehashing old films. They should of left well enough alone. UPDATE: Well I watched the last part. Did Nefis make up the second copy of the ten commandments with his own handor was I seeing thingsplease someoneemail me and let me know. HORRIBLE",Negative,Yes,
78,"In the spirit of the Great Space Coaster, but a few years earlier. Hot Fudge was one of the psychedelic kid's shows that I grew up on. Seymour was a big, fuzzy, green puppet, with a crescent smile of enormous teeth which nearly split his head, I recall him wearing a variety of Elton Johntype shades. He "" played "" piano, and had a Jesus looking dude in a white tux, sitting next to him. They would have a moral discussion and then do a song about it. Don't remember much else except the opening theme, Seymour and the Hippie. No one else I know remembers it at all. I grew up in Jersey, so if it was produced in Detroit as a previous post said, it wasn't just local. Seymour reminded me a lot of Sherlock the Squirrel from the Magic Garden ( another psychedelic kids show if there ever was one.) People always talk about LSD's effects of music and movies of the 70s, but it seems kid's show writers got a dose as well.",Not sure,Yes,
79,"In the spirit of the Great Space Coaster, but a few years earlier. Hot Fudge was one of the psychedelic kid's shows that I grew up on. Julissa was a big, fuzzy, green puppet, with a crescent smile of enormous teeth which nearly split her head, I recall her wearing a variety of Elton Johntype shades. She "" played "" piano, and had a Jesus looking dude in a white tux, sitting next to her . They would have a moral discussion and then do a song about it. Don't remember much else except the opening theme, Julissa and the Hippie. No one else I know remembers it at all. I grew up in Jersey, so if it was produced in Detroit as a previous post said, it wasn't just local. Julissa reminded me a lot of Sherlock the Squirrel from the Magic Garden ( another psychedelic kids show if there ever was one.) People always talk about LSD's effects of music and movies of the 70s, but it seems kid's show writers got a dose as well.",Not sure,Yes,
80,"In the spirit of the Great Space Coaster, but a few years earlier. Hot Fudge was one of the psychedelic kid's shows that I grew up on. Manindra was a big, fuzzy, green puppet, with a crescent smile of enormous teeth which nearly split his head, I recall him wearing a variety of Elton Johntype shades. He "" played "" piano, and had a Jesus looking dude in a white tux, sitting next to him . They would have a moral discussion and then do a song about it. Don't remember much else except the opening theme, Manindra and the Hippie. No one else I know remembers it at all. I grew up in Jersey, so if it was produced in Detroit as a previous post said, it wasn't just local. Manindra reminded me a lot of Sherlock the Squirrel from the Magic Garden ( another psychedelic kids show if there ever was one.) People always talk about LSD's effects of music and movies of the 70s, but it seems kid's show writers got a dose as well.",Not sure,Yes,
