1	Perfect movies are rare. Even my favorite films tend to have flaws - Rear Window looks a little stagey at times, Chris Elliot's character in Groundhog Day doesn't work, the music score in Best Years of Our Lives is too cheesy, the beginning of Nights of Cabiria is a little too slow - but this film is perfectly executed from start to finish.  The script is brilliant, the acting is superb all around (although Reese Witherspoon and Sam Waterston are amazing, the whole cast shines), the directing and the photography are inspired, and the music score is touching without being intrusive (like some Miramax scores that are too manipulative). Every sad moment is truly moving, every light moment makes me smile. This truly is one of the best films I have ever seen and I wish there were more films like it.  I am glad that Reese Witherspoon has gone on to stardom after this film, but I am sorry to see that her recent movies are so much more escapist and silly than this serious film which is about real people, real feelings and real problems. Brilliant! A must-see.
1	First of all, this film was not released to theatres (TESTED POORLY THEY SAY),I say they figured the story of crooked cops, politicians & dedicated newspaper people had been done to death,just send it DVD & cable TV> & take the money & run. That being said I usually like this type of movie, especially with this named cast. Morgan Freeman, Justin Timberlake, Kevin Spacey, L.L.Cool J, Cary Elways, John Heard & on the distaff side, Piper Perabo & Roslyn Sanchez. The plot & story have been done to death, BUT the above cast brings life to this violent movie & it is actually watchable. Justin Timberlake Is good as the dedicated young reporter for a throw-away newspaper edited by Morgan Freeman, The others are either crooked Cops,& Politicians or somewhat decent guys, The 2 ladies are the girl friends of LL COOL J & JUSTIN TIMBERLAKE & do whats required, It is quite violent, many killings etc, not for children. By no means is the a great film, BUT for what it is & the cast It is definitely good, Ratings *** (out of 4) 86 points (out of 100) IMDb 8 (out of 10)
1	Mating Game is a charming, wonderful movie from an era gone by. Hollywood needs to consider a charming remake of this movie. My wife and I would go see it. It is an excellent romantic comedy that my wife and I watched on AMC. This movie has Tony Randall at his best. Debbie Reynolds is great, as always.  Loved it. We plan on ordering on DVD to add to our growing collection of movies. Too bad Hollywood does not make movies like this anymore. Hey Hollywood....time to dig some of these type of scripts out of the old safe, update them a bit (without spoiling the original movie and script as you have done with other remakes), and hold a casting call. A remake would be a big hit on the silver screen, DVD, and on cable/SATTV. SN Austin, TX
1	This is a great movie but there could be more about Soylent Green. There should be more scenes of what they do to people. How people act in 2022. I think it would be neat to see if all this does happen in the year 2022 and beyond. Even if you still know what the secret is it is a great movie. So go rent or buy this movie right NOW!!
1	When The Matrix appeared in 1999 and questioned existence and identity, it was expected that a lot of movies would use it as inspiration. That didn't really happen, surprisingly, and it took till 2002 for a movie of similar theme to appear. But to say Cypher is a clone would be to its discredit. The story is of a Morgan Sullivan, who applies for a job with a high-flying techno-company called Digicorp. His job is to be a spy and gain information about a rival company, while under an assumed and false identity. His home-life is perfectly normal but he has to lie to his wife about what he's actually doing. However, things start to take conspirital turns and before he knows what's going on, he starts to question who he actually is. This is not helped by a strange woman who turns up... Twists and turns at every direction keep you absolutely fascinated, and at no point does anything ever seem contrived or unbelievable. It's an enthralling journey through a not-too-distant future, and with good acting all round will keep you on the edge of your seat. Highly recommended.
0	Impressed! This is the worst SRK movie and one of the worst Bollywood movies I ever saw! I didn't like the novel, but this movie made it worse! Very bad music, even worse actors (apart from SRK of course, though even he doesn't manage to save the movie), and not much sense. The director makes it all look very confusing, God knows why... Maybe it's because he's trying to make it all look very surrealistic, and yet credible. Well, he manages neither. Even if you've got a few hours to loose, don't watch this movie, please! (Saying this for your own welfare!) Keep searching, you will find something else to watch!
0	This film was so amateurish I could hardly believe what I was seeing. It is shot on VIDEO! NOT film! I have not seen the likes of this since the early 70's, when late night networks showed movie of the week 'horror flicks' shot in......video. It looks like a bad soap opera, and that is paying it a compliment. Some of the actors give it their best shot. Michael Des Barres does okay with what he is given to do, which is to act like a sex addict out of control. I can't say that it is pleasant to watch. Nastassja Kinski as the therapist sits in a chair for practically the entire film, with very little variation in camera angles. I can't fault her for someone else's poor blocking, but she is totally unbelievable in her role. Her little girl voice works against her here. And I consider myself a Nastassja Kinski fan. She is certainly ageless and exotic, but she's outside her range with this. Alexandra Paul is pathetically overwrought. Every line she delivers is with three exclamation points. Someone must have directed her to scream at all costs. Why would Michael Des Barres want to have sex with such a raging shrew? Finally, Rosanna Arquette as the sweet, maligned wife comes off okay, and probably the most believable of the bunch. But that is not saying much. This has to be the worst film I have seen in years.
1	"Wilson (Erica Gavin) is nabbed by the cops and sent to prison in this slick and amusing example of prime 70's exploitation, marking the directing debut of Jonathan Demme. After writing and producing a few of mentor Roger Cormans' New World films, Demme was afforded the opportunity to direct for the first time, and he delivers a movie that not only delivers the expected and tasty doses of nudity and violence, but has an appealing tongue-in-cheek quality to it as well; it's often as funny as it is flashy. Standout scenes include a lewd and crude vaudeville style act performed for the prisoners, as well as a potent dream / fantasy sequence for uptight and obviously very repressed Superintendent McQueen (horror icon Barbara Steele, doing a marvelous turn in this antagonistic role). I also enjoyed a bank robbery scene gone haywire and a carjacking scene that was simply uproarious. As in other movies of this kind, it's also commendable that it's as much a portrait of female empowerment as it is pure exploitation. These women are tough, they take no garbage from anybody, and they're more than capable of handling themselves. Our attractive cast here makes the most of their roles: Juanita Brown as the aggressive Maggie, Roberta Collins as the sassy Belle, Rainbeaux Smith as the cute and timid Lavelle, Gavin as the wide-eyed newcomer, and Lynda Gold (a.k.a. Crystin Sinclaire) in a bright appearance as an accomplice on the outside. As our climax plays out, Demme comes up with a tense ""beat the clock"" finish as our heroines race to save Belle from being lobotomized by predatory Dr. Randolph (Warren Miller), the type of man who thinks nothing of taking advantage of women. Bouncing along to John Cales' flavorful score, ""Caged Heat"" is upbeat entertainment and a guaranteed good time. 8/10"
1	"Storyline: Max von Sydow's voice-over narration hypnotizes the protagonist (and audience) back to 1945 where our protagonist the young American ideologist Leopold Kessler (Jean-Marc Barr) has just arrived in post-WWII 1945 Germany to help rebuilding the damaged country. Uncle Kessler (Ernst-Hugo Järegård) supplies Leopold with a job in the big Zentropa train corporation, but soon Leopold falls in love with Katharina Hartmann (Barbara Sukowa); daughter of Zentropa owner Max Hartmann (Jørgen Reenberg). Leopold soon finds himself caught in a web of corruption, being taken advantage of, losing his ideology, and is forced to chose between pest or colera. Mysterious, mesmerizing, manipulative, noirish, haunting, beautiful, and ugly. These are some immediate, grandiose, descriptions that come to mind when thinking of Lars von Trier's 1991 masterpiece EUROPA; the final chapter of the Europa trilogy. In USA it was retitled ZENTROPA so audiences wouldn't confuse it with Agnieszka Holland's EUROPA EUROPA from 1990 (equally a WWII drama). The Europa trilogy also consists of FORBRYDELSENS ELEMENT from 1984 and EPIDEMIC from 1987 (the infamous experiment that only sold 900 tickets in the Danish cinemas). The trilogy thematically deals with hypnotism and loss of idealism, although the themes of this trilogy are not as essential as the visuals. In the opening-shot of EUROPA we see a locomotive moving towards us while our unidentified narrator literally hypnotizes us: ""On the mental count of ten, you will be in Europa. Be there at ten. I say: ten"". A metaphor for movies' ability to transport us into a subconscious dream-reality. EUROPA utilizes a strange but extremely effective visual style -- that famous Russian director Andrei Tarkovsky is Trier's main-influence says it all. It's a black-and-white movie occasionally intertwined with red in form of blood, a red dress etc. According to rumors this inspired Steven Spielberg to use the similar effect in SHINDLER'S LIST from 1993 (coincidentially another WWII drama). Furthermore Trier uses so-called Dutch angels and reinvents background-projection by adding separately shot co-operating layers upon layers, but unlike old Hollywood movies that incorporated it for economical reasons, Trier uses it for artistic reasons. These carefully executed strange-looking visual techniques underline that we are in a dream-reality, we are hypnotized; the universe of EUROPA is not real! EUROPA is often criticized for weighing advanced technique (such as multi-layered background-projection) above plot and characters, but hey that's what reviewers criticized Stanley Kubrick's 1968 visual masterpiece 2001: A SPACE ODYSSEY for -- nowadays it holds an obligatory place in all cinema-history books. EUROPA also gets accused of historical incorrectness. Apparently Trier assigns the Nazis' Werewolf terrorist-group too much historical significance. According to various online-sources that's correct (a fascinating subject - try Googl'ing it yourself!), yet Trier's purposes are neither educational nor portraying history accurately. EUROPA is a never-ending nightmare. Leopold Kessler is hypnotized, therefore the universe that the audience encounters is a distorted reality. Equally it shows how our memory deceives us -- a 100% accurate reconstruction is a lie! Although young audiences who experience EUROPA are too young to have memories from WWII, we have a collective memory of it from various BBC documentaries, so these small inaccuracies actually serve a purpose: they inform us us that we are not in post-WWII Germany 1945, but in Leopolds memory of it. All three Europa trilogy chapters portray young ideologists with noble intentions forced into corruption and losing their ideological innocence. The ambiguous endings of FORBRYDELSENS ELEMENT and EUROPA show the ideologists getting forever caught in their hypnotized realities. Before, during and after shooting EUROPA in 1990 in Poland, Lars von Trier and co-writer Niels Vørsel were extremely interested in WWII. It shows. It's packed with extremely beautiful shots catching the atmosphere of the time-period spot-on. A great example is the old Polish church (EUROPA was shot in Poland primarily for economic reasons) in the last act of EUROPA. As with 2001: SPACE ODYSSEY I think EUROPA will receive it's rightfully deserved place in cinema-history. Its method of twisting old film-noir love-affair clichés and visual techniques is so unique, strange and completely different from anything you will see from Hollywood nowadays, or any other dream-factory for that matter. EUROPA is an essential movie in the Lars von Trier catalog. Some write it off as pure commercial speculation, but that would be catastrophic. It's right up there with other Trier classics and semi-classics such as FORBRYDELSENS ELEMENT from 1984, the TV-series RIGET from 1993 and DOGVILLE from 2003. It's a unique experience from before Trier cared for his actors, and before the Dogme95 Manifesto. Watch it! ""On the count of ten..."" 9/10"
1	"Ok - I admit. I think Kenny Doughty looks amazing in this movie - but beyond his good looks, the movie is carried by a sometimes predictable, but reasonable plot. Starting out, we're introduced to the three lead females of the movie. One a headmistress - very concerned about her image and never married. A police officer - with child and a bad ex to go on about. The third - a power & status hungry doctor with a desire for recognition and three ex's. They are almost the ""First Wives Club"", and indeed there is much verbal bashing of ex's involved as well as some ""he left the credit card"" behaviour. Characters set - the movie continues. McDowell's character, the headmistress, arrives late at a funeral - where a young organist, filling in for the regular player (Doughty) catches her eye. What will her two friends say about the ensuing mischief? Will they live happily ever after? A tissue or two recommended if you're the teary type - the end uplifting, but maybe not what you'd expect. All in all a great movie which stands out amongst the current choices of action, special effects and schlock horror."
1	"Boris Karloff and Bela Lugosi made many films together, but on the whole (interestingly enough) Karloff usually is the better man of the two. The real exception is ""The Black Cat"" (1934) where Karloff is playing the evil head of a devil cult, and Lugosi is seeking revenge on him for destroying his life. But more usual is ""Black Friday"", where (whatever his motive) Karloff is trying to improve brain surgery while Lugosi is a murderous thug. In ""The Raven"" Lugosi is a sadistic surgeon, who blackmails Karloff to assist his evil plans until Karloff finally has had enough. Rarely are they both negative characters totally. In ""The Body Snatcher"", Karloff does kill Lugosi, but Lugosi is trying to blackmail him. The one exception where they are both extremely sympathetic but at cross purposes to each other is this 1936 film, which I feel has rarely had the audience acceptance of some of the other movies I have mentioned. In it Karloff's Dr. Janos Rukh is a hard driven scientific genius who has been sneered at by the ""official scientific community"" for his theory that a rare form of Radium is in Nigeria on a meteorite that landed centuries ago. He has finally gotten the support of a well financed expedition led by Sir Francis Stevens and his wife Lady Arabella Stevens (Walter Kingsford and Beulah Bondi), and has another scientist, a Frenchman named Dr. Felix Benet (Lugosi), Rukh's young wife Diane (Frances Drake) and a friend and protégée of the Stevenses named Ronald Drake (Frank Lawton). Before they leave, Rukh is warned by his mother (Violet Kemble Cooper) that he is possibly seeking wisdom that he shouldn't and it may end in tragedy. He tries to dismiss this, but he is worried by what she says, his scientific standing, and whether or not he is going to get his due credit. What he gets is a disaster. He finds the substance, but is infected by it's remarkable radioactivity. He finds that he is slowly burning up, and if he tries to touch people or animals they die. He's actually built up a friendship or understanding with Benet, who figures out a type of radioactive fighting cocktail for Rukh to use to counter the danger. But there are two things that are unbeatable here. The antidote can only last for a certain amount of time, and has to be replenished. And the radioactivity has affected Rukh's brain. He is increasingly jealous of Diane's friendship with Ronald (encouraged, unfortunately by Sir Francis and Lady Arabella), and he is equally upset that (due to his having to pretend to have died - the effects of the radioactivity are like that) Benet and several others are collecting the kudos of the wonders that ""Radium X"" is giving to man. Soon Rukh is on a murderous rampage that destroys many lives, ending with his own. The film certainly picked up on science to an extent. Madame Curie had died recently from cancer she got due to work with Radium. Few fully understood the dangers of radioactivity in 1936, but some idea of it was coming out. The wave of murders by Rukh cause the newspapers to talk about a ""curse"" on the expedition. Of course, with the idea of a ""cursed"" expedition (on the continent of Africa) for a hidden treasure buried centuries ago, financed by a titled Englishman, we have entered archeology not physics or geology (paging Howard Carter and Lord Carnaevon). On the other hand, Benet tries to settle the cause of the string of deaths, and reverts to an idea that was actually demolished in 1888 in England. During the Whitechapel Murders, Sir Charles Warren ordered the retinas of several of the dead victims to be photographed to see if the last image on the retinas was Jack the Ripper. It turned out he only got the photographs of the retinas of dead prostitutes. But the idea did not die. Jules Verne used it in his novel ""The Brothers Kip"" in 1899, and here Dr. Benet uses it. As this is a science fiction story, he finds the image of Rukh on the the plate, but Benet drops the plate accidentally and it shatters. The film is good on many grounds, the most interesting that for a change Karloff and Lugosi are not unsympathetic towards each other. There is a type of tragic fatalism in this story that is missing from their other films. The other performances are good as well, in particular Ms Kemble Cooper. She is best remembered as Basil Rathbone's frightening sister (Jane Murdstone) in ""David Copperfield"". Here her final act is the only way to bring this tragedy to an end, and who can say it did not hurt her more than her target."
1	1936 was the most prolific year for Astaire and Rogers. Their second film for RKO that year is the third film in this collection  Mark Sandrich's 'Follow The Fleet.' This time out Astaire is painfully uncomfortable as Bake Baker, a seaman on leave who just happens to stumble into the seedy waterfront café where Sherry Martin (Rogers) is warbling romantic sweet nothings in everyone's ear. Yep, you guessed it  they're hot for each other once again. Only this time Sherry's spinster sister, Connie (Harriet Hillard) threatens the whole fine romance by falling for Bake's robust seafaring buddy, Bilge Smith (Randolph Scott); a sort of use 'em up and toss 'em out kind of guy, thus forcing Sherry to reconsider her opinion of all sailors in general. Irving Berlin lends immeasurable class to the proceedings with his classic, classy score, including standards 'Let Yourself Go', 'I'm Putting All My Eggs in One Basket' and 'Let's Face the Music and Dance;' the latter a divinely inspired skit about suicide that turns into another immediately recognizable and thoroughly sublime pas deux for Fred and Ginger.  The transfer on 'Follow The Fleet' is a tad weaker. The gray scale remains nicely balanced but now it's a tad thick looking with not nearly as much tonal variation as the previous titles. Grain is still present. So are age related artifacts. Once you've settled into to the slightly dense and sometimes more softly focused image quality, the overall impression is more than acceptable for a film of this vintage. The audio is Mono but very nicely balanced. Extras include a featurette, theatrical trailer and short subject, but oddly  no audio commentary. Considering the importance of this film in the overall canon of Astaire/Rogers this is an uncharacteristic oversight from Warner Home Video.
0	"What a dog of a movie. Noni Hazelhurst's performance is quite good, but it sits amidst a jungle of abhorrent scriptwriting, mediocre direction and wooden acting from the bulk of the cast. Many of the characters are woefully miscast, particularly the ever overrated Colin Friels. Very little works in this pretentious garbage. Much of the ""character development"" is done through a silly, angst-ridden voice over and frequently completely contradicts the behaviour of characters on-screen. In fact, it's hard to even figure out who the voice overs are talking about because they describe such different characters to who we see on screen! How are we meant to know Colin Friels (Javo) is meant to be an erratic, violent and unreliable junkie? One of these silly voice overs tells us. For crying out loud, the nature of his character is half the point of the movie and the only thing that lets us know is a flippin' voice over! The real killer is the characters. Everything about them. Their clothes are perfectly maintained and look fresh from the rack, despite the fact we are constantly reminded they are meant to be artsy paupers. They are all absurdly well-spoken for ""junkies"". None seem to have any real comprehension of life on the skids or on smack and yet this is meant to be the case with most of them. Monkey Grip deserves no more attention than a weekday TV movie matinée. Crud like this, perfectly well shot and technically presented, but a cliché-driven angsty drama that shoots so wide of being plausible and meanders about for hours without really going anywhere. At least Noni gets down to her birthday suit at every given opportunity. There's no other sane reason to endure this junk."
1	I watched FIDO on some movie channel and I have to say that I've become an instant fan. The film feels like a comic book that perfectly captures the look and feel of the surreal 1950s, you know the wholesome decade when they danced to Elvis while dropping nuclear bombs in the desert just for the heck of it. People were so naive back then that it's frightening and the idea that those clean cut folks would find it normal to have zombies as pets actually works here. Kudos to this Canadian production, the colorful crisp cinematography and the excellent cast, including Carrie Anne Moss, Billy Connolly, Henry Czerny and the kid. It's a shame this film wasn't a bigger hit. It deserved more recognition. It's much better than the stuff from Tim Burton or the SHAUN OF THE DEAD team. Oh well. It's an instant classic nonetheless.
0	"Well, what to say... Having seen the film I still have to wonder what the hell the point of it all really was?? V.Dodgy camera moves in the courtyard at one point... I had to look away from the screen, I was feeling physically sick... Round and Round and Round.... You get the idea... VERY VERY Strange accents at many points.... ""Those that should know, know"" Unless your getting in for free, or being paid to watch it, or your partner is about to make you paint the house or something.. then forget it..."
0	"This movie is extremely boring, it tells a story of a female gas station owner and her life. Nothing exciting ever happens. The director has really ""kept it real"" and it feels just like a camera following a woman around as she lives her life. I had to watch other films by this director for a class, the others were not as boring. This film was also watched for an assignment...it better be worth the boringness with a good grade!! Overall, unless it's required, don't watch the film. But don't discount other films by this director, because they're not as bad...and don't discount other films about Africa, they're usually good, especially when done by a western director."
1	A very interesting entertainment, with the charm of the old movies. Tarzan faces the greatest perils without hesitation if the moment requires it, and we all enjoy with him his success.The most insteresting for me is a man without special powers facing the problems and beating them just with human skills (he was a great swimmer and had a great shout)
1	"This made for television version of the legendary stand against hopeless odds is more objective, more realistic than earlier filmed versions of the events, though the one movie made after this went perhaps too far in humanizing the figures of Sam Houston, Bowie, Travis and Crockett. The focus here is on Jim Bowie, played with sharp, cynical detachment by James Arness who is apparently still alive at age 85. Then 65, he made a comeback to acting after years away from the screen to do this part. Puerto Rican-born Raul Julia humanizes Gen. Santa Ana as no one since J. Carol Naish back in '54 had done. However, the Mexican dictator is portrayed as a lecherous, vainglorious popinjay--gaudier uniforms have never been seen before or since. He receives excellent advice from the European officers he has hired but, convinced of his own infallibility, he does not heed it. Alec Baldwin is the one actor whose age is appropriate to the character he plays: Col. William Travis. His portrayal is earnest. He is almost in awe of the older men who share command with him. The one jarring note was Brian Keith as Crockett. In a coonskin cap and carrying Ol' Betsy, he stumbles about as if he had wandered in from another movie. With no conviction in the portrayal, the character is reduced to a few stage conventions.  The script reveals some historical facts overlooked or suppressed in earlier film versions. We learn that Jim Bowie was, in the person of Santa Ana, fighting his own brother-in-law. The Mexican soldiers performed poorly in part because they were armed with rifles left over from the Napoleonic Wars a generation earlier. ""Santa Ana likes a bargain."" Bowie wryly explains. The whole project of defending the former Spanish mission as a fort was militarily ill- advised--a fact explored in greater depth in the 2004 film ""The Alamo""."
0	"The only thing that prevented this flick from being a total disaster were a couple of interesting stylish touches.  (Moderate Spoiler Alert) Death by comic is a bit derivative of a scene in Twilight Zone: The Movie, which delivers death by cartoon. Still this was handled nicely, especially watching the ink bleed and the color being sapped out. Additionally, there is one other good scene with a demon motorcycle. Having said that, I was glad I got the DVD cheap at a store going out of business sale, because this was pretty awful. I bought ""Soul Survivors"" at the same time and both movies were similarly annoying with the constant realizations that you have been watching a dream. However , where ""Soul Survivors"" has nothing to redeem it, or have it make any sense, this at least had a couple of stylish notes, referred to above. Interestingly, the DVD lets you go to the 8 'nightmares' where something actually happens, which is the only way to watch this. The scripting between the creative gore moments is rather unbearable. 3 out of 10."
1	The makers have chosen the best people for the job, and set the scene wonderfully. Every interior is full of detail that tells you all about the people who live in it. Whether the period is the 20s (the first story), the present (ie 1950) for the middle story, or the 1910s (the last), costumes and settings are lovingly observed and created. I love the fussy costumes of the two old ladies in the sanatorium - exquisite lace overlaid by the finest Shetland shawls. Roland Culver as Ashenden is very appealing, but never mind the soppy young lovers, it's Raymond Huntley as the man who resents his wife's health and independence who harrows our emotions. He usually played comical, pompous types, but here he is subtle and convincing and very impressive. The China Seas (great 30s film starring Gable and Harlow) stole the plot from the Mr Know All episode (and also nicked a story by Kipling). I wish we saw more of Naunton Wayne as the jealous husband - though he has a good moment looking melancholy in a Mexican hat. I love that posh bird who plays his wife, too.
1	Q.E.D. was a brilliant TV series and it truly was one of the very few worth scheduling for! I suspect that in this era of TIVO and recording devices that it would fare much better than it did in 1982. I am eagerly awaiting its availability on DVD! While it is true that it has some in common with other television shows like The Wild, Wild West, The Bearcats and The Adventures of Brisco County, Jr., all of which I am a huge fan of,Q.E.D. had a much more intellectual quality to it. It did not suffer for that, however - the dialog was witty and the action was high. The show ran in the UK as Mastermind, and it did have something of the BBC feel to it, but with better production values than BBC typically had in that era. I was a nineteen year old lad when this series ran initially, and had much too much to do in my life to make time for television. I remember my dear mother, however, calling me to remind me that Q.E.D. was on, and we would sit on the phone and watch it together. Wonderful memories. Truly, Q.E.D. is a sad loss and, if it could be done with the same quality and values today, I would love to see it make a return.
1	"I'm going to keep this review short and sweet.... I saw the trailer for this and thought I'd give it a whirl 5 minutes in and my initial thoughts were ""what the hell is this?"" But after 10 minutes I was hooked and after 20 I was picking my jaw up from off the floor. This film is a great example of how different a movie can be, and furthermore it's french. This film is high art eye candy wrapped up in a tidy futuristic film noir package, the motion capture is very clever and the black and white animation style which has no grey although at first didn't do it for me totally captivated me and by the end of the film and I found myself wishing every film was made like this. I think my opinion was helped by the great dubbing it would have been very easy to ruin it had they not landed so many respected actors as many voice actors give no feeling to the characters (Just watch any Hong Kong legends film in English to see a perfect example)I gave it 9 although I gave it an extra 2 because of how fresh and new the whole thing feels...."
1	Highly recommended!! A well written, funny film which will appeal to everyone out there with a sense of humour!!!. Give it a go, it's good to see an Independent British Movie more than holding it's own against the big established studios!! Definitely worth adding to any film collection. There are scenes in this film that I'm sure a lot of people will be able to relate to. You will laugh out loud at the antics and enjoy the great soundtrack. I especially enjoyed the Orb's version of Jimmy Cliff's Vietnam and The Tower of London's take on Freebird.  Go on give it a go............ you won't be disappointed.
1	What can i say, i have grown up watching Hum Saath Saath Hain, Hum Aapke Hain Koun and Maine Pyar Kiya. Soraj have always been different. Movies are part of our lives in evolutionary times Soraj creates something thats hard to find. Love and joint family that loving and great. Vivah is journey for a couple that are getting arrange marriage that turns on arrange and love marriage. Shahid has done fine work. Anupamji as always brilliant. Amrita Rao quit different even though I felt that someway the other to me she doesn't suit in that role. We've seen her in Ishk Vishk and Ab ke baras, and Main ho on Na. So quit different role that she isn't in to. She is been excellent in Main ho on Na and ishk vishk but may be she could've put little more in the role. Anyways great going work by Barjatya. This movie rejuvenates the values that we forgot. Sweet film of the year. Great music and lyrics. I am not sure if its a remake but anyways brilliant story that is original. Soraj's movies have been brilliant all the way so we always expect something different from him. Great work by all the cast the crew and everybody. Lovely family film to enjoy with your parents, siblings, friends and love ones. I give it 10 out of 10.
1	An excellent family movie... gives a lot to think on... There's absolutely nothing wrong in this film. Everything is just perfect. The script is great - it's so... real... such things could happen in everyone's life. And don't forget about acting - it's just awesome! Just look at Frankie and You'll know what I thought about... This picture is a real can't-miss!!!
1	This early Anime movie was a rather good film that I caught once on the Science Fiction channel when Anime was actually popular here in America and not the ratings disaster that adult swim claims it is on the cartoon network. I quite frankly think it has less to do with it being less popular and more with the fact people would rather now buy dvds are watch the episodes uncut on the internet. This film though probably did not have all that many cuts and the voice work was okay for a dubbed movie, though I would rather watch the original Japanese version. Americans tend to use some rather annoying voices for children in anything dubbed. This film features a young boy who boards a train called the Galaxy Express in the hopes that he can make it to a planet that has the technology to turn him into a robot. He wishes to become a robot to avenge his mother, who was brutally murdered at the hands of a robot who hunts humans for fun. During the course of his adventures he becomes friends with the various workers aboard the train as well as a woman that resembles his deceased mother, a beautiful woman named Matel, who as with most woman in Anime movies has a secret that could either be really good for our young hero, or really bad. He goes from planet to planet too as the train makes various stops and he runs into a space pirate named Captain Harlock who apparently starred in his own animated cartoon series, so basically the Galaxy Express takes place in that universe. All in all a very good ride with a rather strange and unexpected ending. There would be a sequel to this one, but it was not quite as good as this one, however the ending was a bit more final than it was here.
1	"Just watched this early Bugs Bunny (first time he's named here) and Elmer Fudd cartoon on the ThadBlog as linked from YouTube. This was Chuck Jones' first time directing the ""wascally wabbit"" and as a result, Bugs has a different voice provided by Mel Blanc than the Brooklyn/Bronx one we're more familiar with. In fact, according to Thad, he's channeling Jimmy Stewart (his ""shy boy"" type personality of that time). Anyway, after Elmer buys his pet, Bugs goes all obnoxious on him by turning the radio real loud, pretending to die after his master repeatedly throws him out of his shower, and saying ""Turn off those lights!"" whenever Elmer catches him in his bed. Even with the different voice, Bugs is definitely his mischievous self and I laughed myself blue the whole time! According to Thad, there was an additional scene at the end of Elmer just giving the house to Bugs after the hell he went through but that was probably considered too sad since he suffers a mental breakdown at that point so it's just as well that cut scene is lost. Anyway, I highly recommend Elmer's Pet Rabbit."
0	"First of all, this film is GLACIALLY slow-moving, and I can see most viewers losing patience with it altogether in the first thirty minutes. The film's subject matter was one I think would form the basis of an excellent film; what was most lacking here was a plot that would advance the underlying themes. It's unfortunate, because in the hands of a writer like (say) Lanford Wilson, I think symbolism like a mountain-lion invading a school campus could take on great, Tragic proportions without being heavy-handed. I think, with a good script supporting the film, the same filmmaker, with the same tastes, and even with the same actors (who didn't really even get a chance to impress me), might have been able to present a meaningful and touching depiction of the pains and struggles that a boy goes through when he develops a powerful ""crush"" on an older boy that he admires. However, I'm sorry to say that without this foundation, and armed with a vague, dull-witted, and vastly uninteresting script, without any sort of plot in sight, and lacking any sort of sensible structure (for example, after viewing it, I believe you will find that you cannot point to climactic scenes, and instead, will find yourself enumerating ""well, maybe that scene, or that one, were climaxes..."")--the result is 95 minutes of tedium. Without a good plot, we never get terribly interested in any of the characters; their trials and difficulties are simply dull and boring. Without a good plot, dramatic devices and surrealistic directorial liberties become puzzling and confusing rather than enhancements to the story-line. I never really could believe, for example, the creation of ""Leah"" and I think that most viewers would be utterly baffled by the conventional way in which her telephone calls were filmed. As the film stands, I'm afraid it's one I cannot recommend at all. What I can never understand is why a film like THIS one isn't re-made by an enterprising film-maker...instead of all the mediocre remakes of films that were superlatively good in the first release! All it needs is a good script, written by good writers, and I think this film could be easily turned into an unforgettable classic about an aspect of male coming-of-age that is rarely treated in drama. All the elements that were so tedious and seemed so recherche in the film (the messages written on the boy's belly, the ""Leah"" scenes, the television-screen fantasies) could become rich if underpinned with a good STORYLINE. I see in quite a few comments that people are talking of this film as somehow being about a ""gay"" subject, and I think that's mistaken. Obviously, the ""crush"" depicted is that of a newly pubescent boy on an older adolescent boy, but the character of Logan is far too young to have settled on any particular sexual choices, and, indeed, in his depicted masturbation fantasies, we see all sorts of stimuli, sexual and non-sexual, as we would expect in a very young boy like him. I believe ""crushes"" such as Logan's are common among male youths who grow up to have a decided preference for female sex-partners."
1	"William (Nicholas Ball) and Emma Peters (Rachel Davies) buy an old house where a brutal murder happened years ago in very bad condition with the intention of restoring it. They move with their daughter Sophie (Emma RidleY), and become friends of their neighbors Jean (Patricia Maynard) and George Evans (Brian Croucher). However, eerie events happen in the house, inclusive the death of Sophie's cat. In Sophie's birthday party, a pipe leaks blood and they leave the place, disclosing a secret later. ""The House That Bled to Death"" is a scary and one of the best episodes of the series ""Hammer House of Horror"". The fantastic twist, disclosing a secret, and the tragic conclusion are really excellent. My vote is eight. Title (Brazil): ""A Casa Que Sangrou Até Morrer"" (""The House That Bled to Death"")"
0	"So, American Pie: Beta House is the 6th American Pie movie in the series. Although, it really has nothing to do with the original three American Pie movies except some of the characters are supposed to be related to the characters in the original trilogy and Eugene Levy is in it (can't that guy get better gigs?). There is very little to compliment this movie on. There aren't any funny jokes. The acting is painful to watch, especially the girl with the ""southern"" accent which sounds more like a Canadian's impersonation of a British woman pretending to be a hillbilly by using the word ""ya'll."" This movie makes me feel like such an idiot. Why didn't I apply to a college where nobody goes to class (but everybody gets good grades), girls consistently take their clothes off in public, everybody has promiscuous unprotected sex without the burden of babies and STIs, and you can ejaculate all over a girl's family photos without her minding? Really, this series has lowered itself to the standards of softcore porn. Maybe for the next one, they'll finally break down and hire Ron Jeremy as the lead. I'm sure they can just tie it in to the series by making his character Stifler's 3rd uncle once removed or something like that."
